File,ML algorithm,accuracy,Precision,Recall,F1-score,Time
DoS slowloris,Ensemble,0.9639386189258312,0.9473755304994014,0.9711201849611588,0.9579742027420934,2.190091609954834
FTP-Patator,Naive Bayes,0.9958816922500936,0.9965274777277122,0.993459957168777,0.9949780807007613,0.17412281036376953
FTP-Patator,Naive Bayes,0.9970048670909771,0.9976944863843973,0.9951202565293171,0.9963957988994772,0.08997917175292969
FTP-Patator,Naive Bayes,0.9964432796705354,0.9961810297724215,0.9952635253712755,0.9957208035317263,0.10407567024230957
FTP-Patator,Naive Bayes,0.9964432796705354,0.9965465633432318,0.9948759568886778,0.9957064408252341,0.09101390838623047
FTP-Patator,Naive Bayes,0.9958816922500936,0.9965210984872002,0.9938055511785029,0.9951490862249469,0.08099746704101562
FTP-Patator,QDA,0.9943841257955822,0.9960794563512807,0.9902975420439845,0.9931332536140612,0.0888967514038086
FTP-Patator,QDA,0.9953201048296518,0.9966992342223395,0.9920886075949367,0.9943569107139048,0.10210251808166504
FTP-Patator,QDA,0.994945713216024,0.9956771693693373,0.9921719782397136,0.9939031882908954,0.1065821647644043
FTP-Patator,QDA,0.9958816922500936,0.9967174282433828,0.993361472621628,0.9950201019674844,0.09701251983642578
FTP-Patator,QDA,0.9941969299887683,0.9956683785815499,0.9907241335535086,0.9931493109907593,0.10798406600952148
FTP-Patator,Random Forest,0.9994384125795582,0.9996051592524349,0.9990297542043984,0.99931690760244,0.7115869522094727
FTP-Patator,Random Forest,0.9985024335454886,0.9987534632577688,0.9976519020989374,0.9982005606826552,0.8889594078063965
FTP-Patator,Random Forest,0.9990640209659304,0.9987832226368254,0.9989671816493284,0.9988751431181395,0.7101016044616699
FTP-Patator,Random Forest,0.9986896293523025,0.9986993541247267,0.9981415873443813,0.9984199349998932,0.9119710922241211
FTP-Patator,Random Forest,0.9986896293523025,0.9988848784169463,0.9980367478131065,0.9984594239652971,0.8414878845214844
FTP-Patator,ID3,0.9994384125795582,0.9996051592524349,0.9990297542043984,0.99931690760244,0.10035872459411621
FTP-Patator,ID3,0.9985024335454886,0.9989389920424403,0.9974683544303797,0.9981998970214394,0.08901238441467285
FTP-Patator,ID3,0.9990640209659304,0.9987832226368254,0.9989671816493284,0.9988751431181395,0.09700274467468262
FTP-Patator,ID3,0.9986896293523025,0.9986993541247267,0.9981415873443813,0.9984199349998932,0.09099316596984863
FTP-Patator,ID3,0.9985024335454886,0.9987500299045776,0.9977320555522899,0.998239041975543,0.09505200386047363
FTP-Patator,AdaBoost,0.9994384125795582,0.9996051592524349,0.9990297542043984,0.99931690760244,1.1112658977508545
FTP-Patator,AdaBoost,0.9985024335454886,0.9987534632577688,0.9976519020989374,0.9982005606826552,0.9259040355682373
FTP-Patator,AdaBoost,0.9996256083863722,0.9997346072186837,0.9993654822335025,0.9995498080658685,1.0863864421844482
FTP-Patator,AdaBoost,0.9990640209659304,0.9993382742191637,0.9984066284257489,0.9988709607946102,0.9580328464508057
FTP-Patator,AdaBoost,0.9990640209659304,0.9993254182406908,0.9984765386959171,0.9988995885466407,0.9643046855926514
FTP-Patator,Nearest Neighbors,0.9992512167727443,0.9992812210953679,0.9988980366069273,0.9990893849939443,0.40556955337524414
FTP-Patator,Nearest Neighbors,0.9983152377386747,0.9984359580483817,0.9975189940712925,0.9979760036153918,0.35948681831359863
FTP-Patator,Nearest Neighbors,0.9992512167727443,0.9990999485107197,0.9990999485107197,0.9990999485107197,0.35735630989074707
FTP-Patator,Nearest Neighbors,0.9986896293523025,0.9986993541247267,0.9981415873443813,0.9984199349998932,0.3666987419128418
FTP-Patator,Nearest Neighbors,0.9988768251591165,0.9990197993927538,0.998341440073923,0.9986797308450167,0.34328675270080566
FTP-Patator,XGBoost,0.9994384125795582,0.9996051592524349,0.9990297542043984,0.99931690760244,0.46816301345825195
FTP-Patator,XGBoost,0.9985024335454886,0.9987534632577688,0.9976519020989374,0.9982005606826552,0.2875354290008545
FTP-Patator,XGBoost,0.9992512167727443,0.9990999485107197,0.9990999485107197,0.9990999485107197,0.2902181148529053
FTP-Patator,XGBoost,0.9988768251591165,0.9990186102024952,0.9982741078850651,0.998645405866865,0.3161923885345459
FTP-Patator,XGBoost,0.9988768251591165,0.9990197993927538,0.998341440073923,0.9986797308450167,0.32564520835876465
FTP-Patator,Ensemble,0.9994384125795582,0.9996051592524349,0.9990297542043984,0.99931690760244,2.0750770568847656
FTP-Patator,Ensemble,0.9985024335454886,0.9987534632577688,0.9976519020989374,0.9982005606826552,2.0332000255584717
FTP-Patator,Ensemble,0.9990640209659304,0.9987832226368254,0.9989671816493284,0.9988751431181395,1.966153621673584
FTP-Patator,Ensemble,0.9988768251591165,0.9990186102024952,0.9982741078850651,0.998645405866865,2.007483720779419
FTP-Patator,Ensemble,0.9988768251591165,0.9990197993927538,0.998341440073923,0.9986797308450167,2.014103412628174
Heartbleed,Naive Bayes,1.0,1.0,1.0,1.0,0.006990909576416016
Heartbleed,Naive Bayes,0.875,0.9166666666666667,0.8333333333333333,0.8545454545454545,0.0049419403076171875
Heartbleed,Naive Bayes,1.0,1.0,1.0,1.0,0.006002187728881836
Heartbleed,Naive Bayes,1.0,1.0,1.0,1.0,0.003055572509765625
Heartbleed,Naive Bayes,1.0,1.0,1.0,1.0,0.0029795169830322266
Heartbleed,QDA,1.0,1.0,1.0,1.0,0.0029954910278320312
Heartbleed,QDA,0.875,0.9166666666666667,0.8333333333333333,0.8545454545454545,0.0019791126251220703
Heartbleed,QDA,1.0,1.0,1.0,1.0,0.0030052661895751953
Heartbleed,QDA,1.0,1.0,1.0,1.0,0.0019915103912353516
Heartbleed,QDA,1.0,1.0,1.0,1.0,0.003033161163330078
Heartbleed,Random Forest,1.0,1.0,1.0,1.0,0.05902242660522461
Heartbleed,Random Forest,1.0,1.0,1.0,1.0,0.06298613548278809
Heartbleed,Random Forest,1.0,1.0,1.0,1.0,0.08202600479125977
Heartbleed,Random Forest,1.0,1.0,1.0,1.0,0.0739285945892334
Heartbleed,Random Forest,1.0,1.0,1.0,1.0,0.06096339225769043
Heartbleed,ID3,1.0,1.0,1.0,1.0,0.004002571105957031
Heartbleed,ID3,1.0,1.0,1.0,1.0,0.0031290054321289062
Heartbleed,ID3,1.0,1.0,1.0,1.0,0.0030057430267333984
Heartbleed,ID3,1.0,1.0,1.0,1.0,0.0029964447021484375
Heartbleed,ID3,1.0,1.0,1.0,1.0,0.0020012855529785156
Heartbleed,AdaBoost,1.0,1.0,1.0,1.0,0.0029222965240478516
Heartbleed,AdaBoost,1.0,1.0,1.0,1.0,0.0029985904693603516
Heartbleed,AdaBoost,1.0,1.0,1.0,1.0,0.0020177364349365234
Heartbleed,AdaBoost,1.0,1.0,1.0,1.0,0.003000974655151367
Heartbleed,AdaBoost,1.0,1.0,1.0,1.0,0.0020606517791748047
Heartbleed,Nearest Neighbors,1.0,1.0,1.0,1.0,0.0029876232147216797
Heartbleed,Nearest Neighbors,1.0,1.0,1.0,1.0,0.003010272979736328
Heartbleed,Nearest Neighbors,1.0,1.0,1.0,1.0,0.003985404968261719
Heartbleed,Nearest Neighbors,1.0,1.0,1.0,1.0,0.0029969215393066406
Heartbleed,Nearest Neighbors,1.0,1.0,1.0,1.0,0.004012346267700195
Heartbleed,XGBoost,1.0,1.0,1.0,1.0,0.06426191329956055
Heartbleed,XGBoost,1.0,1.0,1.0,1.0,0.06800150871276855
Heartbleed,XGBoost,1.0,1.0,1.0,1.0,0.05499863624572754
Heartbleed,XGBoost,1.0,1.0,1.0,1.0,0.06315827369689941
Heartbleed,XGBoost,1.0,1.0,1.0,1.0,0.06200146675109863
Heartbleed,Ensemble,1.0,1.0,1.0,1.0,0.21933817863464355
Heartbleed,Ensemble,1.0,1.0,1.0,1.0,0.17299747467041016
Heartbleed,Ensemble,1.0,1.0,1.0,1.0,0.11390137672424316
Heartbleed,Ensemble,1.0,1.0,1.0,1.0,0.11124157905578613
Heartbleed,Ensemble,1.0,1.0,1.0,1.0,0.11499834060668945
Infiltration,Naive Bayes,0.8461538461538461,0.849624060150376,0.803921568627451,0.8194444444444444,0.00400543212890625
Infiltration,Naive Bayes,0.9230769230769231,0.7291666666666667,0.7291666666666667,0.7291666666666667,0.0020151138305664062
Infiltration,Naive Bayes,1.0,1.0,1.0,1.0,0.003994464874267578
Infiltration,Naive Bayes,0.8076923076923077,0.76875,0.8233082706766917,0.7815126050420168,0.00497889518737793
Infiltration,Naive Bayes,0.9615384615384616,0.95,0.9705882352941176,0.9585326953748007,0.005002260208129883
Infiltration,QDA,0.8846153846153846,0.925,0.8333333333333333,0.8594594594594595,0.004010438919067383
Infiltration,QDA,0.9615384615384616,0.98,0.75,0.8231292517006803,0.002984285354614258
Infiltration,QDA,1.0,1.0,1.0,1.0,0.0030031204223632812
Infiltration,QDA,0.9230769230769231,0.9022556390977443,0.9022556390977443,0.9022556390977443,0.002002239227294922
Infiltration,QDA,0.9615384615384616,0.95,0.9705882352941176,0.9585326953748007,0.002004384994506836
Infiltration,Random Forest,0.8846153846153846,0.925,0.8333333333333333,0.8594594594594595,0.06701850891113281
Infiltration,Random Forest,0.8461538461538461,0.6022727272727273,0.6875,0.6231884057971014,0.06803417205810547
Infiltration,Random Forest,1.0,1.0,1.0,1.0,0.07219767570495605
Infiltration,Random Forest,0.9230769230769231,0.8888888888888888,0.9473684210526316,0.9097222222222223,0.0729975700378418
Infiltration,Random Forest,0.9615384615384616,0.95,0.9705882352941176,0.9585326953748007,0.07200431823730469
Infiltration,ID3,0.8846153846153846,0.925,0.8333333333333333,0.8594594594594595,0.003987312316894531
Infiltration,ID3,0.8846153846153846,0.644927536231884,0.7083333333333333,0.6680851063829787,0.0031104087829589844
Infiltration,ID3,0.9230769230769231,0.8333333333333333,0.9545454545454546,0.8761904761904762,0.0029897689819335938
Infiltration,ID3,0.8461538461538461,0.8181818181818181,0.8947368421052632,0.8300653594771241,0.002048492431640625
Infiltration,ID3,0.9615384615384616,0.95,0.9705882352941176,0.9585326953748007,0.002955198287963867
Infiltration,AdaBoost,0.8461538461538461,0.849624060150376,0.803921568627451,0.8194444444444444,0.08399295806884766
Infiltration,AdaBoost,0.6923076923076923,0.5347222222222222,0.6041666666666667,0.5047619047619049,0.07891225814819336
Infiltration,AdaBoost,0.9615384615384616,0.9,0.9772727272727273,0.9328165374677003,0.08357453346252441
Infiltration,AdaBoost,0.8846153846153846,0.85,0.9210526315789473,0.8689075630252101,0.08010339736938477
Infiltration,AdaBoost,0.9615384615384616,0.95,0.9705882352941176,0.9585326953748007,0.08701348304748535
Infiltration,Nearest Neighbors,0.8846153846153846,0.925,0.8333333333333333,0.8594594594594595,0.00400090217590332
Infiltration,Nearest Neighbors,0.8846153846153846,0.644927536231884,0.7083333333333333,0.6680851063829787,0.003996133804321289
Infiltration,Nearest Neighbors,1.0,1.0,1.0,1.0,0.0030095577239990234
Infiltration,Nearest Neighbors,0.9615384615384616,0.9375,0.9736842105263157,0.9531531531531532,0.004998922348022461
Infiltration,Nearest Neighbors,0.9615384615384616,0.95,0.9705882352941176,0.9585326953748007,0.003988742828369141
Infiltration,XGBoost,0.8846153846153846,0.925,0.8333333333333333,0.8594594594594595,0.21023893356323242
Infiltration,XGBoost,0.8461538461538461,0.6022727272727273,0.6875,0.6231884057971014,0.09854388236999512
Infiltration,XGBoost,1.0,1.0,1.0,1.0,0.03999924659729004
Infiltration,XGBoost,0.8846153846153846,0.85,0.9210526315789473,0.8689075630252101,0.03700089454650879
Infiltration,XGBoost,0.9615384615384616,0.95,0.9705882352941176,0.9585326953748007,0.03900003433227539
Infiltration,Ensemble,0.8846153846153846,0.925,0.8333333333333333,0.8594594594594595,0.2130124568939209
Infiltration,Ensemble,0.8461538461538461,0.6022727272727273,0.6875,0.6231884057971014,0.21000051498413086
Infiltration,Ensemble,1.0,1.0,1.0,1.0,0.24135470390319824
Infiltration,Ensemble,0.8846153846153846,0.85,0.9210526315789473,0.8689075630252101,0.2271280288696289
Infiltration,Ensemble,0.9615384615384616,0.95,0.9705882352941176,0.9585326953748007,0.23909592628479004
PortScan,Naive Bayes,0.8516150648833187,0.8295885898398467,0.8923736066132114,0.8393982424532971,4.3236610889434814
PortScan,Naive Bayes,0.8515516757373516,0.8284249197371563,0.892954433512336,0.8387614170610556,4.416471242904663
PortScan,Naive Bayes,0.8507095056552174,0.8280726388505398,0.8920167522892102,0.8380922821184911,3.647509813308716
PortScan,Naive Bayes,0.8527470139184453,0.8295293083652461,0.8938974601475185,0.8400260441060592,3.814189910888672
PortScan,Naive Bayes,0.8505102826250351,0.8277881705557182,0.8925822921853976,0.837797844753265,3.886202096939087
PortScan,QDA,0.8572657544666709,0.8340035974750613,0.8963578229868083,0.8449858486798851,4.3731689453125
PortScan,QDA,0.8575736446042254,0.8331418783750537,0.8971815403913963,0.844724021095633,4.517168283462524
PortScan,QDA,0.8571027538056126,0.8330674207971296,0.8965109912605005,0.8444166766990762,3.8561861515045166
PortScan,QDA,0.8590134837769065,0.8344610677803592,0.8982979841405487,0.8462369336038352,3.7286977767944336
PortScan,QDA,0.8561066386547012,0.8321348858686554,0.8965105412541865,0.8433321288180178,3.743649959564209
PortScan,Random Forest,0.9981436035823923,0.9971319433600665,0.9983789062192505,0.997752784854907,46.81288433074951
PortScan,Random Forest,0.9981254923978303,0.9971916380948258,0.9982432601954537,0.9977156205064881,47.61660408973694
PortScan,Random Forest,0.997917213775367,0.996779282637875,0.9981632283920804,0.9974680556866952,44.94145321846008
PortScan,Random Forest,0.9980168252904581,0.9969796188319743,0.9981953703331355,0.9975850424483848,46.85839486122131
PortScan,Random Forest,0.9980258808827391,0.9969924121262231,0.9982014673506401,0.997594520675412,47.318392276763916
PortScan,ID3,0.9980802144364253,0.9971313992877283,0.9982240315280684,0.9976756893447533,4.945113897323608
PortScan,ID3,0.997935324959929,0.9968549640631783,0.9981191541758225,0.9974844126517763,4.875158786773682
PortScan,ID3,0.9978357134448379,0.9965133377254309,0.9982363613614663,0.9973698816600061,4.326862096786499
PortScan,ID3,0.9979806029213341,0.9970268962094917,0.9980575760634715,0.9975404748091095,4.25714635848999
PortScan,ID3,0.9978900469985239,0.9968133935725458,0.9980498251887082,0.9974290781189669,4.496803045272827
PortScan,AdaBoost,0.9955537041900225,0.994044905856317,0.9951939209212818,0.9946171534727013,35.74268555641174
PortScan,AdaBoost,0.9943493104166478,0.9919218308702498,0.9943448298563595,0.9931234465849397,34.97056603431702
PortScan,AdaBoost,0.9941772541633086,0.9917669672877555,0.9941088036771274,0.9929285727920565,34.75821399688721
PortScan,AdaBoost,0.9949650906917566,0.9931468769480183,0.9946010534356999,0.9938704178081321,34.74726724624634
PortScan,AdaBoost,0.995218647275625,0.9932706412206036,0.9950956774927553,0.9941775822901993,33.892980098724365
PortScan,Nearest Neighbors,0.9975459344918455,0.9963647849285264,0.9977004121536792,0.9970295627544181,15.64737319946289
PortScan,Nearest Neighbors,0.9974825453458783,0.996376964807409,0.9974917349121624,0.99693229012222,14.962072134017944
PortScan,Nearest Neighbors,0.9974825453458783,0.9964145560987121,0.9974663961654429,0.9969386275293891,14.144463062286377
PortScan,Nearest Neighbors,0.9974553785690353,0.9961514833034526,0.9976606565891151,0.9969022799306198,14.565581798553467
PortScan,Nearest Neighbors,0.9976998795606227,0.996668766115153,0.9977286866278914,0.9971968663468171,14.746695041656494
PortScan,XGBoost,0.9980983256209872,0.997207118156614,0.9981908931372503,0.9976973640037776,11.98448920249939
PortScan,XGBoost,0.9980077696981771,0.9971446470691843,0.998001138400986,0.9975716802004719,12.414371252059937
PortScan,XGBoost,0.997935324959929,0.99690098415614,0.9980827992560946,0.9974895603177567,12.074456453323364
PortScan,XGBoost,0.9980168252904581,0.9970435392184863,0.9981298283328408,0.9975847270694567,12.096988201141357
PortScan,XGBoost,0.9980439920673012,0.9970876865877965,0.9981485011015924,0.9976162327988682,12.103989362716675
PortScan,Ensemble,0.9981073812132683,0.997123943810815,0.9982982763925908,0.9977087691511632,88.04003095626831
PortScan,Ensemble,0.9981254923978303,0.9972466801623981,0.9981869707993141,0.9977153641633012,87.68389987945557
PortScan,Ensemble,0.9980711588441442,0.9970523262679976,0.9982621305418213,0.9976547861080407,84.38323330879211
PortScan,Ensemble,0.9980439920673012,0.9970994478087166,0.9981395426060962,0.9976177018653364,86.76613664627075
PortScan,Ensemble,0.9980892700287062,0.9971107433848135,0.9982365793627348,0.997671564978551,86.660315990448
SSH-Patator,Naive Bayes,0.7129417747266718,0.6571625948675318,0.6497006829487648,0.6528799695246863,0.03522801399230957
SSH-Patator,Naive Bayes,0.7137045512331553,0.6619474847517086,0.6547882136279926,0.6578564735782282,0.033048152923583984
SSH-Patator,Naive Bayes,0.7208237986270023,0.6573714463259283,0.6558461538461539,0.6565881686076471,0.029001951217651367
SSH-Patator,Naive Bayes,0.7271802695143657,0.6700483154573722,0.6621340292609301,0.6655788486462435,0.03799700736999512
SSH-Patator,Naive Bayes,0.710653445207221,0.6580778910962852,0.6507674931279428,0.6538698182020658,0.03305530548095703
SSH-Patator,QDA,0.8459191456903128,0.8299031922687494,0.885999550321801,0.8360925430778372,0.03197193145751953
SSH-Patator,QDA,0.8423595219933893,0.8294409265902938,0.8828770105870506,0.8335872048743336,0.03198099136352539
SSH-Patator,QDA,0.8319349097381133,0.8129178345814333,0.8788376068376069,0.8190898029496488,0.022029638290405273
SSH-Patator,QDA,0.8324434274091025,0.8172031019902806,0.87715967114447,0.8215913872563438,0.02899026870727539
SSH-Patator,QDA,0.8395626748029494,0.8274186084600925,0.8808512278982845,0.8308626321107218,0.023999691009521484
SSH-Patator,Random Forest,0.9633867276887872,0.9474415143171326,0.9711046626008263,0.9579074670633689,1.007880687713623
SSH-Patator,Random Forest,0.9646580218662598,0.9496126439638743,0.9725906975478322,0.959745042436597,0.8195321559906006
SSH-Patator,Random Forest,0.9626239511823036,0.9432963453120228,0.9714273504273504,0.9557093678489406,0.8831398487091064
SSH-Patator,Random Forest,0.9633867276887872,0.9460912782113478,0.9717404881530595,0.9574131723559189,1.0309128761291504
SSH-Patator,Random Forest,0.9644037630307654,0.9499423741836344,0.9710484536737156,0.9593646293533469,0.9054956436157227
SSH-Patator,ID3,0.962369692346809,0.9458606050192052,0.9708446923920069,0.9568109023823883,0.04970288276672363
SSH-Patator,ID3,0.9646580218662598,0.9498316263557189,0.972138003610665,0.9597123866170019,0.042958974838256836
SSH-Patator,ID3,0.9621154335113146,0.9427109844243102,0.9708048433048433,0.9551067742142325,0.04399847984313965
SSH-Patator,ID3,0.9626239511823036,0.9450527746176209,0.9711981888038187,0.9565547899022129,0.05209827423095703
SSH-Patator,ID3,0.9641495041952708,0.950066463366956,0.9699589037367662,0.9590155810898449,0.13790321350097656
SSH-Patator,AdaBoost,0.9608441393338418,0.9440483141780173,0.969277844917231,0.9550787913380852,0.953906774520874
SSH-Patator,AdaBoost,0.962369692346809,0.9465995612337075,0.9709332389842964,0.9572162657042157,0.8520629405975342
SSH-Patator,AdaBoost,0.9605898804983474,0.9408319335028992,0.9692037037037037,0.9533212070489675,1.041640043258667
SSH-Patator,AdaBoost,0.9616069158403254,0.944016983389685,0.96973207531037,0.9553528664182525,0.8489370346069336
SSH-Patator,AdaBoost,0.9638952453597762,0.9498411236992799,0.9695483947055674,0.9587164142033879,0.9801630973815918
SSH-Patator,Nearest Neighbors,0.9595728451563692,0.9465074281041297,0.9603615693769146,0.9529874553675638,0.15999197959899902
SSH-Patator,Nearest Neighbors,0.9590643274853801,0.9476181124452923,0.9583535185840386,0.9527069169942024,0.13201189041137695
SSH-Patator,Nearest Neighbors,0.96186117467582,0.9443636391040906,0.9666310541310541,0.9544882971008901,0.13399815559387207
SSH-Patator,Nearest Neighbors,0.9616069158403254,0.9468638091688408,0.9642830588843225,0.9549071759018994,0.14724445343017578
SSH-Patator,Nearest Neighbors,0.9598271039918638,0.9479848873916321,0.9600377396148019,0.9536578592232952,0.13494634628295898
SSH-Patator,XGBoost,0.9646580218662598,0.9495149150015938,0.9713119361456957,0.9592741553693278,0.3773462772369385
SSH-Patator,XGBoost,0.9638952453597762,0.9489268773166748,0.9713591704542361,0.9588512241054613,0.40200376510620117
SSH-Patator,XGBoost,0.962369692346809,0.9431930965294878,0.9707165242165242,0.9553761660319038,0.36499714851379395
SSH-Patator,XGBoost,0.9636409865242818,0.9463204412706092,0.9721689371676268,0.957718277468941,0.6247391700744629
SSH-Patator,XGBoost,0.9649122807017544,0.9508611835165052,0.9709640838617787,0.9598958385672174,0.38900256156921387
SSH-Patator,Ensemble,0.9636409865242818,0.9480141334744161,0.970816587504567,0.9581555680863061,2.2191412448883057
SSH-Patator,Ensemble,0.9644037630307654,0.9493839614116076,0.9721801885166335,0.9594472296968064,2.3156516551971436
SSH-Patator,Ensemble,0.9628782100177982,0.9436521006301295,0.971605413105413,0.9560001851275173,2.261702060699463
SSH-Patator,Ensemble,0.9631324688532926,0.945744576800378,0.9715597217033125,0.9571269247062688,2.2256228923797607
SSH-Patator,Ensemble,0.9646580218662598,0.9504000969301034,0.9710062687677472,0.9596300974490739,2.3209121227264404
Web Attack - Brute Force,Naive Bayes,0.7289340101522843,0.7450647530925614,0.7898614325501118,0.7215879317189362,0.014998435974121094
Web Attack - Brute Force,Naive Bayes,0.6934010152284263,0.7227725877541462,0.772842509603073,0.6851982762999713,0.018006324768066406
Web Attack - Brute Force,Naive Bayes,0.7380710659898477,0.7465169959038055,0.7950270809859851,0.7289175904354728,0.03699374198913574
Web Attack - Brute Force,Naive Bayes,0.7055837563451777,0.7345016241377,0.7785143976454679,0.6992448745809539,0.02400040626525879
Web Attack - Brute Force,Naive Bayes,0.7421319796954314,0.7505511654982784,0.8067726868327403,0.731836617447823,0.022001266479492188
Web Attack - Brute Force,QDA,0.8395939086294416,0.8158201984821949,0.8660710783352292,0.8260339816677845,0.010999202728271484
Web Attack - Brute Force,QDA,0.833502538071066,0.8063411540900445,0.8711395646606914,0.8170969202898551,0.0071027278900146484
Web Attack - Brute Force,QDA,0.8619289340101522,0.8352131184029175,0.8870134811915633,0.8483242753623188,0.009016275405883789
Web Attack - Brute Force,QDA,0.8274111675126904,0.8063901429803915,0.8637095811955614,0.8139444444444445,0.010921716690063477
Web Attack - Brute Force,QDA,0.8365482233502538,0.8102045737201451,0.8706855588806212,0.8210354069685428,0.006060361862182617
Web Attack - Brute Force,Random Forest,0.9705583756345177,0.9614995178399228,0.969320009414349,0.9652818713393432,0.2736039161682129
Web Attack - Brute Force,Random Forest,0.9593908629441624,0.9389464802314369,0.9662612035851472,0.9511287521706773,0.2699606418609619
Web Attack - Brute Force,Random Forest,0.9685279187817258,0.9580151563543451,0.967725197177252,0.9626768525592055,0.2630808353424072
Web Attack - Brute Force,Random Forest,0.9685279187817258,0.952619155739721,0.9757064590542099,0.9630248539339449,0.28731465339660645
Web Attack - Brute Force,Random Forest,0.9583756345177665,0.941970802919708,0.959120228081527,0.9499571875902251,0.3097236156463623
Web Attack - Brute Force,ID3,0.9644670050761421,0.9511727078891258,0.96689287255325,0.9584813132791151,0.01598048210144043
Web Attack - Brute Force,ID3,0.9593908629441624,0.9394955624594717,0.9651472471190781,0.9510301077834784,0.010998964309692383
Web Attack - Brute Force,ID3,0.9675126903553299,0.9532805870124446,0.9719578366838642,0.9618671544573814,0.013902425765991211
Web Attack - Brute Force,ID3,0.9685279187817258,0.9531785432902693,0.9746947460525792,0.9629564928345349,0.0099945068359375
Web Attack - Brute Force,ID3,0.9583756345177665,0.941970802919708,0.959120228081527,0.9499571875902251,0.01013636589050293
Web Attack - Brute Force,AdaBoost,0.965482233502538,0.9503995578164377,0.9714725610952026,0.9599179448880719,0.2398991584777832
Web Attack - Brute Force,AdaBoost,0.9563451776649746,0.9327969196420125,0.9686043533930857,0.9480299734106841,0.40320587158203125
Web Attack - Brute Force,AdaBoost,0.9705583756345177,0.9553621019138261,0.9780856510308564,0.965598802431267,0.2562065124511719
Web Attack - Brute Force,AdaBoost,0.9614213197969543,0.9427618718023065,0.9706777234220261,0.9549630848903136,0.24582600593566895
Web Attack - Brute Force,AdaBoost,0.9563451776649746,0.9348580426767749,0.9662528307990942,0.9484248607879167,0.2893714904785156
Web Attack - Brute Force,Nearest Neighbors,0.9705583756345177,0.9587945002282063,0.973174008551367,0.965536545257339,0.03400158882141113
Web Attack - Brute Force,Nearest Neighbors,0.9563451776649746,0.9367639902676399,0.9596927016645327,0.9471965092722456,0.04290628433227539
Web Attack - Brute Force,Nearest Neighbors,0.9634517766497462,0.9531143552311435,0.9601543813872582,0.9565321853057701,0.032587528228759766
Web Attack - Brute Force,Nearest Neighbors,0.966497461928934,0.9520071684587814,0.9702228254384918,0.9604190792093314,0.04002046585083008
Web Attack - Brute Force,Nearest Neighbors,0.9624365482233502,0.9487999251799129,0.9608920050145584,0.9545644382110021,0.03296256065368652
Web Attack - Brute Force,XGBoost,0.9685279187817258,0.9598492107275244,0.9659416310359706,0.9628179228936143,0.15288925170898438
Web Attack - Brute Force,XGBoost,0.9624365482233502,0.945207998274036,0.9650320102432779,0.9543769692887965,0.14777326583862305
Web Attack - Brute Force,XGBoost,0.9675126903553299,0.9594349429255089,0.963040384273261,0.9612116916231037,0.14279818534851074
Web Attack - Brute Force,XGBoost,0.9634517766497462,0.9500241080038573,0.9640208010181761,0.9566155743481325,0.14554357528686523
Web Attack - Brute Force,XGBoost,0.9624365482233502,0.9474199661987242,0.9630302693303139,0.9547485749122474,0.14499831199645996
Web Attack - Brute Force,Ensemble,0.9675126903553299,0.9582946904706701,0.965215941631036,0.9616545012165449,0.8270025253295898
Web Attack - Brute Force,Ensemble,0.9614213197969543,0.9430584943007303,0.9654417413572343,0.9532886395175862,0.7092130184173584
Web Attack - Brute Force,Ensemble,0.9675126903553299,0.9579075425790755,0.9650220403645061,0.9613619424940179,0.6790013313293457
Web Attack - Brute Force,Ensemble,0.9644670050761421,0.9496535244922342,0.9677743308276657,0.9580202355250484,0.8329353332519531
Web Attack - Brute Force,Ensemble,0.9604060913705583,0.9450143118118852,0.9605406826269816,0.952302551934531,0.731299877166748
Web Attack - Sql Injection,Naive Bayes,0.9285714285714286,0.95,0.9,0.9181286549707603,0.0039119720458984375
Web Attack - Sql Injection,Naive Bayes,0.7857142857142857,0.8125,0.8333333333333333,0.7846153846153847,0.0030531883239746094
Web Attack - Sql Injection,Naive Bayes,0.8571428571428571,0.8888888888888888,0.8571428571428572,0.8541666666666667,0.003941535949707031
Web Attack - Sql Injection,Naive Bayes,0.8571428571428571,0.8571428571428572,0.8888888888888888,0.8541666666666667,0.0069577693939208984
Web Attack - Sql Injection,Naive Bayes,0.7142857142857143,0.75,0.8,0.7083333333333333,0.03999733924865723
Web Attack - Sql Injection,QDA,0.9285714285714286,0.95,0.9,0.9181286549707603,0.00800180435180664
Web Attack - Sql Injection,QDA,0.9285714285714286,0.9166666666666667,0.9444444444444444,0.9251336898395721,0.010997295379638672
Web Attack - Sql Injection,QDA,0.9285714285714286,0.9375,0.9285714285714286,0.9282051282051282,0.011007547378540039
Web Attack - Sql Injection,QDA,0.9285714285714286,0.9166666666666667,0.9444444444444444,0.9251336898395721,0.009994268417358398
Web Attack - Sql Injection,QDA,0.9285714285714286,0.9545454545454546,0.875,0.9047619047619047,0.009999275207519531
Web Attack - Sql Injection,Random Forest,0.5714285714285714,0.6222222222222222,0.6222222222222222,0.5714285714285714,0.13910222053527832
Web Attack - Sql Injection,Random Forest,1.0,1.0,1.0,1.0,0.07694768905639648
Web Attack - Sql Injection,Random Forest,1.0,1.0,1.0,1.0,0.06619524955749512
Web Attack - Sql Injection,Random Forest,0.9285714285714286,0.9166666666666667,0.9444444444444444,0.9251336898395721,0.07817316055297852
